BillURL,SessionYr,BillName,BillCat,StageName,StageDate,StageLink
http://services.parliament.uk//bills/2008-09/airportexpansionparliamentaryapproval.html,2008-09,Airport Expansion (Parliamentary Approval) Bill,PMB-C,1st Reading: House of Commons,24.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090224/debtext/90224-0006.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,1st Reading: House of Commons,04.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090204/debtext/90204-0004.htm#09020464000009
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,2nd Reading: House of Commons,23.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090223/debtext/90223-0004.htm#0902232000001
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Programme motion: House of Commons,23.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090223/debtext/90223-0020.htm#09022332000007
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Money resolution: House of Commons,23.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090223/debtext/90223-0020.htm#09022332000003
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 1st sitting: House of Commons,03.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090303/am/90303s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 2nd sitting: House of Commons,03.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090303/pm/90303s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 3rd sitting: House of Commons,05.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090305/am/90305s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 4th sitting: House of Commons,05.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090305/pm/90305s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 5th sitting: House of Commons,10.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090310/am/90310s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 6th sitting: House of Commons,10.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090310/pm/90310s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 7th sitting: House of Commons,12.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090312/am/90312s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 8th sitting: House of Commons,12.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090312/pm/90312s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 9th sitting: House of Commons,17.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090317/am/90317s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 10th sitting: House of Commons,17.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090317/pm/90317s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 11th sitting: House of Commons,19.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090319/am/90319s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 12th sitting: House of Commons,19.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090319/pm/90319s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 13th sitting: House of Commons,24.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090324/am/90324s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 14th sitting: House of Commons,24.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090324/pm/90324s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 15th sitting: House of Commons,26.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090326/am/90326s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 16th sitting: House of Commons,26.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/appren/090326/parti/pm/90326s01.htm
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Report stage: House of Commons,05.05.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090505/debtext/90505-0004.htm#0905052000002
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,3rd Reading: House of Commons,05.05.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090505/debtext/90505-0021.htm#column_129
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,1st Reading: House of Lords,06.05.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90506-0002.htm#09050663000362
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,2nd Reading: House of Lords,02.06.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90602-0002.htm#09060254000348
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 1st sitting: House of Lords,16.06.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90616-0006.htm#09061632000421
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 2nd sitting: House of Lords,24.06.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90624-0002.htm#09062475000455
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 3rd sitting: House of Lords,29.06.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90629-0007.htm#09062913000332
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 4th sitting: House of Lords,02.07.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/index/090702.html
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 5th sitting: House of Lords,16.07.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90716-0010.htm#09071659000208
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 6th sitting: House of Lords,12.10.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91012-0002.htm#0910128000425
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 7th sitting: House of Lords,14.10.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91014-0004.htm#09101432000128
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 8th sitting: House of Lords,15.10.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91015-0002.htm#09101540000946
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Committee: 9th sitting: House of Lords,19.10.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91019-0002.htm#0910199000518
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Report: 1st sitting: House of Lords,02.11.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91102-0003.htm#0911028000506
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Report: 2nd sitting: House of Lords,04.11.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91104-0002.htm#09110490000695
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,3rd Reading: House of Lords,10.11.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91110-0003.htm#09111068000643
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Programme motion (No.2): House of Commons,11.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091111/debtext/91111-0006.htm#09111148000009
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Ping Pong: House of Commons,12.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091111/debtext/91111-0007.htm#09111148000002
http://services.parliament.uk//bills/2008-09/apprenticeshipsskillschildrenandlearning.html,2008-09,"Apprenticeships, Skills, Children and Learning   Act",G,Royal Assent,12.11.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91112-0004.htm#09111248000037
http://services.parliament.uk//bills/2008-09/armeniangenocideremembranceday.html,2008-09,Armenian Genocide Remembrance Day  Bill,PMB-C,1st Reading: House of Commons,26.01.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090126/debtext/90126-0004.htm#0901264000008
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,1st Reading: House of Commons,21.01.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090121/debtext/90121-0004.htm#09012148000008
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,2nd Reading: House of Commons,27.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090227/debindx/90227-x.htm
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,Committee: 1st sitting: House of Commons,29.04.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/autism/090429/am/90429s01.htm
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,Money resolution: House of Commons,05.05.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090505/debtext/90505-0022.htm#0905066000004
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,Committee: 2nd sitting: House of Commons,06.05.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/autism/090506/pm/90506s01.htm
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,Committee: 3rd sitting: House of Commons,13.05.2009,http://www.publications.parliament.uk/pa/cm200809/cmpublic/autism/090513/pm/90513s01.htm
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,Report stage: House of Commons,19.06.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090619/debtext/90619-0001.htm#09061954000002
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,3rd Reading: House of Commons,19.06.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090619/debtext/90619-0001.htm#09061954000002
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,1st Reading: House of Lords,22.06.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90622-0002.htm#09062210000464
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,2nd Reading: House of Lords,10.07.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90710-0002.htm#09071034000390
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,Order of Commitment discharged: House of Lords,15.10.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91015-0002.htm#09101540000945
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,3rd Reading: House of Lords,22.10.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91022-0002.htm#09102234000972
http://services.parliament.uk//bills/2008-09/autism.html,2008-09,Autism Act,PMB-C,Royal Assent,12.11.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/91112-0004.htm#09111248000037
http://services.parliament.uk//bills/2008-09/bailiffsrepealsandamendment.html,2008-09,Bailiffs (Repeals and Amendment) Bill,PMB-C,1st Reading: House of Commons,02.06.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090602/debtext/90602-0004.htm#09060257000001
http://services.parliament.uk//bills/2008-09/bankofenglandamendmenthl.html,2008-09,Bank of England (Amendment) Bill [HL],PMB-L,1st Reading: House of Lords,16.12.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/81216-0002.htm#08121643000450
http://services.parliament.uk//bills/2008-09/bankofenglandamendmenthl.html,2008-09,Bank of England (Amendment) Bill [HL],PMB-L,2nd Reading: House of Lords,08.05.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90508-0001.htm#09050830000264
http://services.parliament.uk//bills/2008-09/bankofenglandamendmenthl.html,2008-09,Bank of England (Amendment) Bill [HL],PMB-L,Order of Commitment discharged: House of Lords,08.06.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90608-0002.htm#0906085000473
http://services.parliament.uk//bills/2008-09/bankofenglandamendmenthl.html,2008-09,Bank of England (Amendment) Bill [HL],PMB-L,3rd Reading: House of Lords,17.06.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90617-0002.htm#09061789000952
http://services.parliament.uk//bills/2008-09/bankerspensionslimits.html,2008-09,Bankers' Pensions (Limits) Bill,PMB-C,1st Reading: House of Commons,10.03.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090310/debtext/90310-0004.htm#09031097000002
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,1st Reading: House of Commons,07.10.2008,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,2nd Reading: House of Commons,14.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081014/debtext/81014-0006.htm#08101459000001
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Programme motion: House of Commons,14.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081014/debtext/81014-0018.htm#08101497000002
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Money resolution: House of Commons,14.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081014/debtext/81014-0019.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Carry Over motion: House of Commons,14.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081014/debtext/81014-0018.htm#08101497000002
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 1st sitting: House of Commons,21.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081021/am/81021s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 3rd sitting: House of Commons,23.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081023/am/81023s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 4th sitting: House of Commons,23.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081023/pm/81023s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 5th sitting: House of Commons,28.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081028/am/81028s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 6th sitting: House of Commons,28.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081028/pm/81028s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 7th sitting: House of Commons,30.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081030/am/81030s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 8th sitting: House of Commons,30.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081030/pm/81030s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 9th sitting: House of Commons,04.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081104/am/81104s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 10th sitting: House of Commons,04.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081104/pm/81104s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 11th sitting: House of Commons,06.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081106/am/81106s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 12th sitting: House of Commons,06.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081106/pm/81106s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 13th sitting: House of Commons,11.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081111/am/81111s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 14th sitting: House of Commons,11.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081111/pm/81111s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 15th sitting: House of Commons,13.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081113/am/81113s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 16th sitting: House of Commons,13.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081113/pm/81113s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 17th sitting: House of Commons,18.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmpublic/banking/081118/am/81118s01.htm
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Report stage: House of Commons,26.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081126/debtext/81126-0016.htm#08112644000013
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Programme motion (No.2): House of Commons,26.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081126/debtext/81126-0016.htm#08112644000013
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,1st Reading: House of Commons,04.12.2008,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm081204/debtext/81204-0006.htm#08120434000009
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,2nd Reading: House of Commons,04.12.2008,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm081204/debtext/81204-0006.htm#08120434000009
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,3rd Reading: House of Commons,17.12.2008,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm081217/debtext/81217-0007.htm#08121768000002
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,1st Reading: House of Lords,17.12.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/81217-0002.htm#08121767000411
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Programme motion (No.3): House of Commons,17.12.2008,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm081217/debtext/81217-0007.htm#08121768000015
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,2nd Reading: House of Lords,18.12.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/81218-0002.htm#08121892000777
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 1st sitting: House of Lords,13.01.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90113-0002.htm#09011350000376
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 2nd sitting: House of Lords,14.01.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90114-0004.htm#09011435000447
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 3rd sitting: House of Lords,19.01.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/index/090119.html
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 4th sitting: House of Lords,20.01.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90120-0002.htm#09012033000176
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Committee: 5th sitting: House of Lords,26.01.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90126-0002.htm#09012615000713
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Report: 1st sitting: House of Lords,02.02.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90202-0003.htm#0902021000374
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Report: 2nd sitting: House of Lords,03.02.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90203-0002.htm#09020313000494
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,3rd Reading: House of Lords,09.02.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90209-0002.htm#0902091000413
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Ping Pong: House of Commons,10.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090210/debtext/90210-0007.htm#09021057000001
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Programme motion (No.4): House of Commons,10.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090210/debtext/90210-0007.htm#09021057000002
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Money resolution: House of Commons,10.02.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090210/debtext/90210-0004.htm#09021037000002
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Ping Pong: House of Lords,11.02.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90211-0002.htm#09021171000386
http://services.parliament.uk//bills/2008-09/banking.html,2008-09,Banking Act,G,Royal Assent,12.02.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90212-0001.htm#09021263000461
http://services.parliament.uk//bills/2008-09/bankingno2hl.html,2008-09,Banking (No. 2) Bill [HL],G,1st Reading: House of Lords,04.12.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/81204-0001.htm#08120464000028
http://services.parliament.uk//bills/2008-09/bankingno2hl.html,2008-09,Banking (No. 2) Bill [HL],G,2nd Reading: House of Lords,16.12.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/81216-0004.htm#08121643000457
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,Petition to introduce a Private Bill presented to Parliament,27.11.2008,http://www.publications.parliament.uk/pa/cm200809/cmpribus/pb081204.htm
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,1st reading: House of Lords,22.01.2009,http://www.publications.parliament.uk/pa/ld200809/minutes/090123/ldordpap.htm#minproc
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,2nd reading: House of Lords,17.03.2009,http://www.publications.parliament.uk/pa/ld200809/minutes/090318/ldordpap.htm#minproc
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,Motion to carry-over Bill to next session: House of Lords,29.10.2009,http://www.publications.parliament.uk/pa/ld200809/minutes/091102/ldordpap.htm#minproc
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,Motion to carry-over Bill to next session: House of Commons,03.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmvote/91103v01.htm
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,Lords UBC day 1: House of Lords,10.11.2009,http://www.publications.parliament.uk/pa/ld200809/ldprivbill/bev/ubc/ucubc02.htm
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,Bill reintroduced: House of Lords,19.11.2009,http://www.publications.parliament.uk/pa/ld200910/minutes/091123/ldordpap.htm#minproc
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,3rd reading (scroll down to item 3): House of Lords,25.11.2009,http://www.publications.parliament.uk/pa/ld200910/minutes/091126/ldordpap.htm#minproc
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,1st reading: House of Commons,30.11.2009,http://www.publications.parliament.uk/pa/cm200910/cmvote/91130v01.htm
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,2nd reading: House of Commons,08.12.2009,
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,Bill considered by the Unopposed Bill Committee: House of Commons,12.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmprbill/019/corrbev02.htm
http://services.parliament.uk//bills/2008-09/beverleyfreemenhl.html,2008-09,Beverley Freemen Act,PB,3rd reading: House of Commons,19.01.2010,
